Episode,TotalReward,Epsilon
54,-2.7899999999999845,0.973354669167264
55,-0.9300000000000006,0.9728679918326804
56,-2.7899999999999845,0.972381557836764
57,-1.390000000000001,0.9718953670578457
58,-9.999999999999831,0.9714094193743169
59,-9.999999999999831,0.9709237146646298
60,-0.9300000000000006,0.9704382528072976
61,-9.999999999999831,0.9699530336808939
62,-9.999999999999831,0.9694680571640535
63,-0.9300000000000006,0.9689833231354715
64,-8.989999999999855,0.9684988314739038
65,-0.9300000000000006,0.9680145820581669
66,-9.999999999999831,0.9675305747671379
67,-9.999999999999831,0.9670468094797544
68,-1.390000000000001,0.9665632860750146
69,-9.999999999999831,0.9660800044319772
70,-1.390000000000001,0.9655969644297613
71,-2.7899999999999845,0.9651141659475465
72,-0.9300000000000006,0.9646316088645728
73,-9.999999999999831,0.9641492930601405
74,-2.7899999999999845,0.9636672184136105
75,-9.999999999999831,0.9631853848044037
76,-9.999999999999831,0.9627037921120016
77,-9.999999999999831,0.9622224402159457
78,-2.7899999999999845,0.9617413289958378
79,-2.7899999999999845,0.9612604583313399
80,-2.7899999999999845,0.9607798281021742
81,-0.9300000000000006,0.9602994381881231
82,-9.999999999999831,0.9598192884690291
83,-9.999999999999831,0.9593393788247946
84,-0.9300000000000006,0.9588597091353822
85,-9.999999999999831,0.9583802792808146
86,-8.989999999999855,0.9579010891411742
87,-9.999999999999831,0.9574221385966036
88,-8.989999999999837,0.9569434275273054
89,-2.7899999999999845,0.9564649558135419
90,-9.999999999999831,0.9559867233356352
91,-0.9300000000000006,0.9555087299739674
92,-9.999999999999831,0.9550309756089804
93,-9.999999999999831,0.954553460121176
94,-9.999999999999831,0.9540761833911156
95,-9.999999999999831,0.95359914529942
96,-9.999999999999831,0.9531223457267703
97,-1.390000000000001,0.952645784553907
98,-9.999999999999831,0.9521694616616301
99,-1.390000000000001,0.9516933769307994
100,-0.9300000000000006,0.951217530242334
101,-2.7899999999999845,0.9507419214772129
102,-2.7899999999999845,0.9502665505164744
103,-0.9300000000000006,0.9497914172412162
104,-9.999999999999831,0.9493165215325956
105,-1.390000000000001,0.9488418632718294
106,-9.999999999999831,0.9483674423401935
107,-1.390000000000001,0.9478932586190235
108,-9.999999999999831,0.9474193119897141
109,-1.390000000000001,0.9469456023337193
110,-9.999999999999831,0.9464721295325524
111,-9.999999999999831,0.9459988934677862
112,-2.7899999999999845,0.9455258940210524
113,-9.999999999999831,0.9450531310740419
114,-2.7899999999999845,0.9445806045085049
115,-8.989999999999855,0.9441083142062507
116,-1.390000000000001,0.9436362600491477
117,-9.999999999999831,0.9431644419191232
118,-9.999999999999831,0.9426928596981636
119,-2.7899999999999845,0.9422215132683146
120,-9.999999999999831,0.9417504025116805
121,-0.9300000000000006,0.9412795273104247
122,-2.7899999999999845,0.9408088875467696
123,-9.999999999999831,0.9403384831029963
124,-9.999999999999831,0.9398683138614449
125,-9.999999999999831,0.9393983797045142
126,-9.999999999999831,0.938928680514662
127,-9.999999999999831,0.9384592161744048
128,-9.999999999999831,0.9379899865663176
129,-0.9300000000000006,0.9375209915730345
130,-9.999999999999831,0.937052231077248
131,-8.989999999999837,0.9365837049617094
132,-8.989999999999837,0.9361154131092286
133,-8.989999999999837,0.9356473554026741
134,-9.999999999999831,0.9351795317249728
135,-0.9300000000000006,0.9347119419591103
136,-0.9300000000000006,0.9342445859881309
137,-0.9300000000000006,0.9337774636951368
138,-9.999999999999831,0.9333105749632893
139,-9.999999999999831,0.9328439196758077
140,-9.999999999999831,0.9323774977159699
141,-2.7899999999999845,0.9319113089671119
142,-2.7899999999999845,0.9314453533126285
143,-9.999999999999831,0.9309796306359722
144,-9.999999999999831,0.9305141408206543
145,-8.989999999999855,0.9300488837502441
146,-9.999999999999831,0.9295838593083691
147,-8.989999999999837,0.929119067378715
148,-0.9300000000000006,0.9286545078450257
149,-9.999999999999831,0.9281901805911033
150,-2.7899999999999845,0.9277260855008077
151,-8.989999999999837,0.9272622224580573
152,-9.999999999999831,0.9267985913468284
153,-9.999999999999831,0.926335192051155
154,-9.999999999999831,0.9258720244551295
155,-2.7899999999999845,0.925409088442902
156,-9.999999999999831,0.9249463838986807
157,-9.999999999999831,0.9244839107067314
158,-1.390000000000001,0.9240216687513781
159,-9.999999999999831,0.9235596579170025
160,-1.390000000000001,0.923097878088044
161,-1.390000000000001,0.9226363291490001
162,-2.7899999999999845,0.9221750109844257
163,-1.390000000000001,0.9217139234789336
164,-1.390000000000001,0.9212530665171942
165,-9.999999999999831,0.9207924399839357
166,-9.999999999999831,0.9203320437639437
167,-9.999999999999831,0.9198718777420618
168,-9.999999999999831,0.9194119418031909
169,-2.7899999999999845,0.9189522358322894
170,-9.999999999999831,0.9184927597143733
171,-9.999999999999831,0.9180335133345161
172,-9.999999999999831,0.917574496577849
173,-9.999999999999831,0.9171157093295601
174,-1.390000000000001,0.9166571514748953
175,-1.390000000000001,0.916198822899158
176,-1.390000000000001,0.9157407234877085
177,-1.390000000000001,0.9152828531259647
178,-8.989999999999837,0.9148252116994018
179,-8.989999999999855,0.9143677990935521
180,-9.999999999999831,0.9139106151940054
181,-1.390000000000001,0.9134536598864085
182,-9.999999999999831,0.9129969330564653
183,-9.999999999999831,0.9125404345899372
184,-8.989999999999855,0.9120841643726423
185,-9.999999999999831,0.911628122290456
186,-8.989999999999855,0.9111723082293108
187,-9.999999999999831,0.9107167220751963
188,-9.999999999999831,0.9102613637141588
189,-2.7899999999999845,0.9098062330323018
190,-0.9300000000000006,0.9093513299157857
191,-2.7899999999999845,0.9088966542508279
192,-9.999999999999831,0.9084422059237025
193,-8.989999999999855,0.9079879848207407
194,-8.989999999999837,0.9075339908283304
195,-2.7899999999999845,0.9070802238329163
196,-9.999999999999831,0.9066266837209999
197,-9.999999999999831,0.9061733703791394
198,-9.999999999999831,0.9057202836939499
199,-1.390000000000001,0.9052674235521029
200,-9.999999999999831,0.9048147898403269
201,-9.999999999999831,0.9043623824454068
202,-0.9300000000000006,0.9039102012541841
203,-2.7899999999999845,0.9034582461535571
204,-0.9300000000000006,0.9030065170304803
205,-1.390000000000001,0.9025550137719651
206,-8.989999999999855,0.9021037362650792
207,-2.7899999999999845,0.9016526843969468
208,-0.9300000000000006,0.9012018580547484
209,-8.989999999999837,0.900751257125721
210,-9.999999999999831,0.9003008814971583
211,-9.999999999999831,0.8998507310564098
212,-2.7899999999999845,0.8994008056908817
213,-9.999999999999831,0.8989511052880362
214,-0.9300000000000006,0.8985016297353923
215,-2.7899999999999845,0.8980523789205246
216,-2.7899999999999845,0.8976033527310644
217,-9.999999999999831,0.8971545510546989
218,-2.7899999999999845,0.8967059737791716
219,-9.999999999999831,0.8962576207922821
220,-9.999999999999831,0.895809491981886
221,-9.999999999999831,0.8953615872358951
222,-8.989999999999855,0.8949139064422772
223,-9.999999999999831,0.8944664494890561
224,-8.989999999999855,0.8940192162643116
225,-0.9300000000000006,0.8935722066561794
226,-9.999999999999831,0.8931254205528514
227,-1.390000000000001,0.8926788578425751
228,-9.999999999999831,0.8922325184136538
229,-9.999999999999831,0.891786402154447
230,-8.989999999999837,0.8913405089533699
231,-2.7899999999999845,0.8908948386988933
232,-2.7899999999999845,0.8904493912795439
233,-9.999999999999831,0.8900041665839042
234,-9.999999999999831,0.8895591645006123
235,-0.9300000000000006,0.889114384918362
236,-9.999999999999831,0.8886698277259029
237,-2.7899999999999845,0.88822549281204
238,-2.7899999999999845,0.887781380065634
239,-0.9300000000000006,0.8873374893756012
240,-2.7899999999999845,0.8868938206309135
241,-2.7899999999999845,0.8864503737205981
242,-2.7899999999999845,0.8860071485337379
243,-0.9300000000000006,0.885564144959471
244,-9.999999999999831,0.8851213628869913
245,-9.999999999999831,0.8846788022055478
246,-9.999999999999831,0.8842364628044451
247,-9.999999999999831,0.883794344573043
248,-9.999999999999831,0.8833524474007565
249,-9.999999999999831,0.8829107711770562
250,-8.989999999999855,0.8824693157914677
251,-9.999999999999831,0.882028081133572
252,-9.999999999999831,0.8815870670930053
253,-9.999999999999831,0.8811462735594588
254,-9.999999999999831,0.8807057004226791
255,-9.999999999999831,0.8802653475724679
256,-1.390000000000001,0.8798252148986817
257,-9.999999999999831,0.8793853022912325
258,-9.999999999999831,0.8789456096400869
259,-0.9300000000000006,0.8785061368352669
260,-9.999999999999831,0.8780668837668493
261,-2.7899999999999845,0.8776278503249659
262,-9.999999999999831,0.8771890363998035
263,-1.390000000000001,0.8767504418816037
264,-9.999999999999831,0.876312066660663
265,-8.989999999999837,0.8758739106273327
266,-9.999999999999831,0.8754359736720191
267,-0.9300000000000006,0.8749982556851831
268,-0.9300000000000006,0.8745607565573406
269,-1.390000000000001,0.8741234761790619
270,-2.7899999999999845,0.8736864144409725
271,-9.999999999999831,0.873249571233752
272,-9.999999999999831,0.8728129464481352
273,-0.9300000000000006,0.8723765399749112
274,-1.390000000000001,0.8719403517049238
275,-9.999999999999831,0.8715043815290714
276,-9.999999999999831,0.8710686293383069
277,-1.390000000000001,0.8706330950236377
278,-0.9300000000000006,0.870197778476126
279,-9.999999999999831,0.869762679586888
280,-1.390000000000001,0.8693277982470946
281,-9.999999999999831,0.8688931343479711
282,-9.999999999999831,0.8684586877807972
283,-2.7899999999999845,0.8680244584369068
284,-1.390000000000001,0.8675904462076884
285,-9.999999999999831,0.8671566509845846
286,-9.999999999999831,0.8667230726590923
287,-2.7899999999999845,0.8662897111227629
288,-9.999999999999831,0.8658565662672015
289,-2.7899999999999845,0.865423637984068
290,-8.989999999999837,0.864990926165076
291,-9.999999999999831,0.8645584307019936
292,-8.989999999999837,0.8641261514866426
293,-9.999999999999831,0.8636940884108993
294,-9.999999999999831,0.8632622413666939
295,-2.7899999999999845,0.8628306102460106
296,-2.7899999999999845,0.8623991949408877
297,-9.999999999999831,0.8619679953434173
298,-0.9300000000000006,0.8615370113457457
299,-0.9300000000000006,0.8611062428400729
300,-9.999999999999831,0.8606756897186528
301,-9.999999999999831,0.8602453518737936
302,-9.999999999999831,0.8598152291978567
303,-0.9300000000000006,0.8593853215832578
304,-9.999999999999831,0.8589556289224661
305,-2.7899999999999845,0.8585261511080049
306,-2.7899999999999845,0.858096888032451
307,-2.7899999999999845,0.8576678395884348
308,-9.999999999999831,0.8572390056686406
309,-9.999999999999831,0.8568103861658064
310,-1.390000000000001,0.8563819809727236
311,-1.390000000000001,0.8559537899822373
312,-8.989999999999855,0.8555258130872462
313,-9.999999999999831,0.8550980501807026
314,-0.9300000000000006,0.8546705011556123
315,-9.999999999999831,0.8542431659050345
316,-9.999999999999831,0.853816044322082
317,-8.989999999999855,0.8533891362999211
318,-9.999999999999831,0.8529624417317712
319,-0.9300000000000006,0.8525359605109053
320,-1.390000000000001,0.8521096925306499
321,-0.9300000000000006,0.8516836376843847
322,-9.999999999999831,0.8512577958655425
323,-1.390000000000001,0.8508321669676098
324,-0.9300000000000006,0.850406750884126
325,-1.390000000000001,0.8499815475086839
326,-8.989999999999837,0.8495565567349297
327,-0.9300000000000006,0.8491317784565623
328,-2.7899999999999845,0.8487072125673341
329,-9.999999999999831,0.8482828589610505
330,-9.999999999999831,0.84785871753157
331,-1.390000000000001,0.8474347881728043
332,-9.999999999999831,0.847011070778718
333,-1.390000000000001,0.8465875652433287
334,-1.390000000000001,0.846164271460707
335,-8.989999999999837,0.8457411893249768
336,-2.7899999999999845,0.8453183187303144
337,-9.999999999999831,0.8448956595709493
338,-1.390000000000001,0.8444732117411639
339,-9.999999999999831,0.8440509751352934
340,-9.999999999999831,0.8436289496477257
341,-9.999999999999831,0.8432071351729019
342,-2.7899999999999845,0.8427855316053156
343,-1.390000000000001,0.8423641388395129
344,-9.999999999999831,0.8419429567700932
345,-1.390000000000001,0.8415219852917082
346,-0.9300000000000006,0.8411012242990624
347,-9.999999999999831,0.8406806736869129
348,-9.999999999999831,0.8402603333500694
349,-1.390000000000001,0.8398402031833945
350,-9.999999999999831,0.8394202830818028
351,-9.999999999999831,0.839000572940262
352,-2.7899999999999845,0.8385810726537919
353,-9.999999999999831,0.8381617821174651
354,-9.999999999999831,0.8377427012264064
355,-9.999999999999831,0.8373238298757932
356,-2.7899999999999845,0.8369051679608553
357,-2.7899999999999845,0.8364867153768749
358,-9.999999999999831,0.8360684720191865
359,-8.989999999999855,0.835650437783177
360,-9.999999999999831,0.8352326125642855
361,-9.999999999999831,0.8348149962580034
362,-9.999999999999831,0.8343975887598745
363,-8.989999999999855,0.8339803899654946
364,-9.999999999999831,0.833563399770512
365,-8.989999999999855,0.8331466180706267
366,-8.989999999999855,0.8327300447615915
367,-1.390000000000001,0.8323136797392108
368,-1.390000000000001,0.8318975228993413
369,-0.9300000000000006,0.8314815741378917
370,-9.999999999999831,0.8310658333508228
371,-0.9300000000000006,0.8306503004341474
372,-8.989999999999855,0.8302349752839304
373,-9.999999999999831,0.8298198577962885
374,-2.7899999999999845,0.8294049478673904
375,-1.390000000000001,0.8289902453934568
376,-2.7899999999999845,0.8285757502707601
377,-9.999999999999831,0.8281614623956248
378,-9.999999999999831,0.8277473816644271
379,-2.7899999999999845,0.827333507973595
380,-9.999999999999831,0.8269198412196082
381,-9.999999999999831,0.8265063812989984
382,-9.999999999999831,0.826093128108349
383,-9.999999999999831,0.8256800815442948
384,-0.9300000000000006,0.8252672415035227
385,-9.999999999999831,0.824854607882771
386,-9.999999999999831,0.8244421805788297
387,-9.999999999999831,0.8240299594885403
388,-9.999999999999831,0.8236179445087961
389,-9.999999999999831,0.8232061355365418
390,-9.999999999999831,0.8227945324687735
391,-9.999999999999831,0.8223831352025393
392,-1.390000000000001,0.821971943634938
393,-9.999999999999831,0.8215609576631205
394,-1.390000000000001,0.8211501771842891
395,-9.999999999999831,0.820739602095697
396,-1.390000000000001,0.8203292322946492
397,-1.390000000000001,0.8199190676785019
398,-0.9300000000000006,0.8195091081446627
399,-9.999999999999831,0.8190993535905904
400,-9.999999999999831,0.8186898039137951
401,-1.390000000000001,0.8182804590118382
402,-2.7899999999999845,0.8178713187823323
403,-9.999999999999831,0.8174623831229412
404,-9.999999999999831,0.8170536519313798
405,-1.390000000000001,0.8166451251054142
406,-9.999999999999831,0.8162368025428616
407,-8.989999999999855,0.8158286841415902
408,-1.390000000000001,0.8154207697995194
409,-0.9300000000000006,0.8150130594146197
410,-1.390000000000001,0.8146055528849124
411,-9.999999999999831,0.81419825010847
412,-1.390000000000001,0.8137911509834158
413,-1.390000000000001,0.8133842554079241
414,-9.999999999999831,0.8129775632802202
415,-2.7899999999999845,0.8125710744985801
416,-0.9300000000000006,0.8121647889613309
417,-0.9300000000000006,0.8117587065668503
418,-9.999999999999831,0.8113528272135669
419,-9.999999999999831,0.8109471507999602
420,-9.999999999999831,0.8105416772245603
421,-9.999999999999831,0.8101364063859481
422,-9.999999999999831,0.8097313381827551
423,-9.999999999999831,0.8093264725136637
424,-0.9300000000000006,0.808921809277407
425,-9.999999999999831,0.8085173483727683
426,-9.999999999999831,0.808113089698582
427,-9.999999999999831,0.8077090331537328
428,-9.999999999999831,0.8073051786371559
429,-1.390000000000001,0.8069015260478374
430,-9.999999999999831,0.8064980752848135
431,-1.390000000000001,0.8060948262471712
432,-9.999999999999831,0.8056917788340476
433,-9.999999999999831,0.8052889329446307
434,-9.999999999999831,0.8048862884781584
435,-9.999999999999831,0.8044838453339194
436,-1.390000000000001,0.8040816034112525
437,-2.7899999999999845,0.8036795626095469
438,-9.999999999999831,0.8032777228282422
439,-8.989999999999855,0.8028760839668281
440,-2.7899999999999845,0.8024746459248447
441,-9.999999999999831,0.8020734086018824
442,-9.999999999999831,0.8016723718975814
443,-9.999999999999831,0.8012715357116327
444,-9.999999999999831,0.8008708999437769
445,-1.390000000000001,0.8004704644938051
446,-0.9300000000000006,0.8000702292615582
447,-9.999999999999831,0.7996701941469275
448,-9.999999999999831,0.7992703590498541
449,-0.9300000000000006,0.7988707238703292
450,-9.999999999999831,0.7984712885083941
451,-0.9300000000000006,0.79807205286414
452,-9.999999999999831,0.797673016837708
453,-1.390000000000001,0.7972741803292892
454,-0.9300000000000006,0.7968755432391246
455,-8.989999999999837,0.796477105467505
456,-2.7899999999999845,0.7960788669147714
457,-8.989999999999837,0.7956808274813141
458,-2.7899999999999845,0.7952829870675735
459,-0.9300000000000006,0.7948853455740398
460,-8.989999999999855,0.7944879029012528
461,-9.999999999999831,0.7940906589498022
462,-9.999999999999831,0.7936936136203274
463,-8.989999999999837,0.7932967668135174
464,-1.390000000000001,0.7929001184301107
465,-9.999999999999831,0.7925036683708957
466,-1.390000000000001,0.7921074165367102
467,-9.999999999999831,0.7917113628284419
468,-0.9300000000000006,0.7913155071470277
469,-1.390000000000001,0.7909198493934543
470,-9.999999999999831,0.7905243894687576
471,-0.9300000000000006,0.7901291272740233
472,-9.999999999999831,0.7897340627103864
473,-9.999999999999831,0.7893391956790312
474,-2.7899999999999845,0.7889445260811917
475,-9.999999999999831,0.7885500538181511
476,-9.999999999999831,0.7881557787912421
477,-0.9300000000000006,0.7877617009018465
478,-1.390000000000001,0.7873678200513956
479,-1.390000000000001,0.7869741361413699
480,-2.7899999999999845,0.7865806490732993
481,-8.989999999999837,0.7861873587487627
482,-2.7899999999999845,0.7857942650693883
483,-9.999999999999831,0.7854013679368537
484,-0.9300000000000006,0.7850086672528853
485,-9.999999999999831,0.784616162919259
486,-9.999999999999831,0.7842238548377993
487,-9.999999999999831,0.7838317429103805
488,-2.7899999999999845,0.7834398270389253
489,-9.999999999999831,0.783048107125406
490,-9.999999999999831,0.7826565830718433
491,-2.7899999999999845,0.7822652547803074
492,-9.999999999999831,0.7818741221529173
493,-1.390000000000001,0.7814831850918409
494,-1.390000000000001,0.781092443499295
495,-9.999999999999831,0.7807018972775454
496,-9.999999999999831,0.7803115463289066
497,-1.390000000000001,0.7799213905557423
498,-9.999999999999831,0.7795314298604644
499,-9.999999999999831,0.7791416641455342
500,-1.390000000000001,0.7787520933134615
501,-1.390000000000001,0.7783627172668048
502,-1.390000000000001,0.7779735359081715
503,-8.989999999999855,0.7775845491402175
504,-2.7899999999999845,0.7771957568656473
505,-2.7899999999999845,0.7768071589872145
506,-2.7899999999999845,0.776418755407721
507,-9.999999999999831,0.7760305460300172
508,-1.390000000000001,0.7756425307570022
509,-8.989999999999837,0.7752547094916237
510,-8.989999999999855,0.7748670821368779
511,-9.999999999999831,0.7744796485958095
512,-1.390000000000001,0.7740924087715116
513,-2.7899999999999845,0.773705362567126
514,-0.9300000000000006,0.7733185098858425
515,-1.390000000000001,0.7729318506308996
516,-9.999999999999831,0.7725453847055842
517,-9.999999999999831,0.7721591120132315
518,-2.7899999999999845,0.771773032457225
519,-9.999999999999831,0.7713871459409963
520,-2.7899999999999845,0.7710014523680259
521,-9.999999999999831,0.7706159516418419
522,-9.999999999999831,0.770230643666021
523,-9.999999999999831,0.7698455283441881
524,-9.999999999999831,0.769460605580016
525,-2.7899999999999845,0.7690758752772261
526,-0.9300000000000006,0.7686913373395875
527,-9.999999999999831,0.7683069916709178
528,-0.9300000000000006,0.7679228381750823
529,-0.9300000000000006,0.7675388767559949
530,-9.999999999999831,0.7671551073176169
531,-9.999999999999831,0.7667715297639581
532,-9.999999999999831,0.7663881439990762
533,-2.7899999999999845,0.7660049499270767
534,-8.989999999999837,0.7656219474521132
535,-9.999999999999831,0.7652391364783871
536,-9.999999999999831,0.764856516910148
537,-8.989999999999837,0.764474088651693
538,-2.7899999999999845,0.7640918516073671
539,-9.999999999999831,0.7637098056815635
540,-1.390000000000001,0.7633279507787228
541,-9.999999999999831,0.7629462868033335
542,-1.390000000000001,0.7625648136599319
543,-9.999999999999831,0.762183531253102
544,-9.999999999999831,0.7618024394874755
545,-9.999999999999831,0.7614215382677318
546,-2.7899999999999845,0.761040827498598
547,-9.999999999999831,0.7606603070848488
548,-0.9300000000000006,0.7602799769313064
549,-1.390000000000001,0.7598998369428408
550,-9.999999999999831,0.7595198870243695
551,-9.999999999999831,0.7591401270808573
552,-1.390000000000001,0.7587605570173169
553,-1.390000000000001,0.7583811767388083
554,-9.999999999999831,0.758001986150439
555,-0.9300000000000006,0.7576229851573638
556,-2.7899999999999845,0.7572441736647851
557,-8.989999999999837,0.7568655515779528
558,-8.989999999999855,0.7564871188021638
559,-9.999999999999831,0.7561088752427627
560,-9.999999999999831,0.7557308208051414
561,-9.999999999999831,0.7553529553947389
562,-9.999999999999831,0.7549752789170415
563,-9.999999999999831,0.7545977912775831
564,-0.9300000000000006,0.7542204923819443
565,-9.999999999999831,0.7538433821357534
566,-9.999999999999831,0.7534664604446856
567,-9.999999999999831,0.7530897272144633
568,-9.999999999999831,0.7527131823508562
569,-9.999999999999831,0.7523368257596807
570,-9.999999999999831,0.751960657346801
571,-8.989999999999855,0.7515846770181276
572,-9.999999999999831,0.7512088846796185
573,-1.390000000000001,0.7508332802372788
574,-8.989999999999837,0.7504578635971602
575,-8.989999999999855,0.7500826346653616
576,-2.7899999999999845,0.7497075933480289
577,-9.999999999999831,0.7493327395513549
578,-2.7899999999999845,0.7489580731815793
579,-1.390000000000001,0.7485835941449885
580,-0.9300000000000006,0.748209302347916
581,-9.999999999999831,0.7478351976967421
582,-9.999999999999831,0.7474612800978938
583,-9.999999999999831,0.747087549457845
584,-9.999999999999831,0.7467140056831161
585,-2.7899999999999845,0.7463406486802746
586,-0.9300000000000006,0.7459674783559345
587,-0.9300000000000006,0.7455944946167565
588,-9.999999999999831,0.7452216973694482
589,-8.989999999999855,0.7448490865207635
590,-2.7899999999999845,0.7444766619775032
591,-9.999999999999831,0.7441044236465144
592,-9.999999999999831,0.7437323714346912
593,-9.999999999999831,0.7433605052489739
594,-9.999999999999831,0.7429888249963494
595,-1.390000000000001,0.7426173305838513
596,-9.999999999999831,0.7422460219185594
597,-2.7899999999999845,0.7418748989076002
598,-2.7899999999999845,0.7415039614581465
599,-8.989999999999855,0.7411332094774175
600,-8.989999999999855,0.7407626428726788
601,-9.999999999999831,0.7403922615512425
602,-8.989999999999855,0.7400220654204669
603,-9.999999999999831,0.7396520543877567
604,-9.999999999999831,0.7392822283605629
605,-8.989999999999855,0.7389125872463826
606,-9.999999999999831,0.7385431309527595
607,-1.390000000000001,0.7381738593872831
608,-1.390000000000001,0.7378047724575895
609,-0.9300000000000006,0.7374358700713607
610,-0.9300000000000006,0.737067152136325
611,-9.999999999999831,0.7366986185602569
612,-8.989999999999855,0.7363302692509768
613,-2.7899999999999845,0.7359621041163513
614,-9.999999999999831,0.7355941230642932
615,-9.999999999999831,0.735226326002761
616,-0.9300000000000006,0.7348587128397597
617,-2.7899999999999845,0.7344912834833398
618,-1.390000000000001,0.7341240378415982
619,-1.390000000000001,0.7337569758226774
620,-9.999999999999831,0.7333900973347661
621,-1.390000000000001,0.7330234022860987
622,-9.999999999999831,0.7326568905849558
623,-9.999999999999831,0.7322905621396634
624,-1.390000000000001,0.7319244168585936
625,-9.999999999999831,0.7315584546501643
626,-9.999999999999831,0.7311926754228393
627,-8.989999999999855,0.7308270790851279
628,-9.999999999999831,0.7304616655455853
629,-9.999999999999831,0.7300964347128126
630,-9.999999999999831,0.7297313864954562
631,-1.390000000000001,0.7293665208022085
632,-2.7899999999999845,0.7290018375418075
633,-9.999999999999831,0.7286373366230366
634,-9.999999999999831,0.7282730179547252
635,-0.9300000000000006,0.7279088814457478
636,-9.999999999999831,0.727544927005025
637,-9.999999999999831,0.7271811545415225
638,-1.390000000000001,0.7268175639642518
639,-2.7899999999999845,0.7264541551822697
640,-8.989999999999855,0.7260909281046787
641,-8.989999999999837,0.7257278826406264
642,-0.9300000000000006,0.7253650186993061
643,-0.9300000000000006,0.7250023361899566
644,-1.390000000000001,0.7246398350218617
645,-0.9300000000000006,0.7242775151043508
646,-8.989999999999855,0.7239153763467987
647,-9.999999999999831,0.7235534186586253
648,-0.9300000000000006,0.7231916419492961
649,-1.390000000000001,0.7228300461283215
650,-9.999999999999831,0.7224686311052574
651,-2.7899999999999845,0.7221073967897048
652,-9.999999999999831,0.72174634309131
653,-9.999999999999831,0.7213854699197644
654,-9.999999999999831,0.7210247771848045
655,-9.999999999999831,0.7206642647962122
656,-9.999999999999831,0.7203039326638141
657,-9.999999999999831,0.7199437806974822
658,-9.999999999999831,0.7195838088071335
659,-9.999999999999831,0.71922401690273
660,-2.7899999999999845,0.7188644048942786
661,-2.7899999999999845,0.7185049726918316
662,-9.999999999999831,0.7181457202054857
663,-9.999999999999831,0.717786647345383
664,-0.9300000000000006,0.7174277540217103
665,-0.9300000000000006,0.7170690401446995
666,-8.989999999999855,0.7167105056246272
667,-0.9300000000000006,0.716352150371815
668,-1.390000000000001,0.7159939742966291
669,-9.999999999999831,0.7156359773094809
670,-9.999999999999831,0.7152781593208262
671,-9.999999999999831,0.7149205202411658
672,-1.390000000000001,0.7145630599810453
673,-9.999999999999831,0.7142057784510548
674,-9.999999999999831,0.7138486755618293
675,-9.999999999999831,0.7134917512240484
676,-9.999999999999831,0.7131350053484364
677,-9.999999999999831,0.7127784378457622
678,-9.999999999999831,0.7124220486268393
679,-9.999999999999831,0.712065837602526
680,-8.989999999999837,0.7117098046837247
681,-9.999999999999831,0.7113539497813829
682,-9.999999999999831,0.7109982728064922
683,-9.999999999999831,0.710642773670089
684,-0.9300000000000006,0.710287452283254
685,-9.999999999999831,0.7099323085571124
686,-9.999999999999831,0.7095773424028339
687,-9.999999999999831,0.7092225537316325
688,-9.999999999999831,0.7088679424547667
689,-1.390000000000001,0.7085135084835393
690,-9.999999999999831,0.7081592517292976
691,-9.999999999999831,0.707805172103433
692,-2.7899999999999845,0.7074512695173812
